,IC objective pessimistic
1083,11.578079511153616
1084,11.57054500797725
1085,11.651312307774024
1086,11.57052679131279
1087,11.57101538574936
1088,11.56944986338957
1089,11.611557446281635
1090,11.57060353857001
1091,11.570669172248719
1092,11.602763691031136
1093,11.588776175182947
1094,11.618886912127696
1095,11.596220173265221
1096,11.570556890011709
1097,11.586340100808053
1098,11.572889669514563
1099,11.585892055840654
1100,11.571846814890922
1101,11.605673302467867
1102,11.621638887265004
1103,7.153631825924921
1104,7.687593317513755
1105,11.584055996844258
1106,7.498679626261896
1107,11.625919280598008
1108,11.62167977527268
1109,11.571167152204364
1110,11.634840029679136
1111,11.57738896245267
1112,11.582287177496362
1113,11.57207567347364
1114,6.778566447649111
1115,11.571076382593327
1116,11.571311453861421
1117,11.574899773127004
1118,11.585733695038844
1119,11.58156571904849
1120,11.620031240235708
1121,11.578535869611262
1122,7.712662440336023
1123,11.571706044151513
1124,11.621962148605169
1125,11.595830205392824
1126,11.570526816290785
1127,11.604448629789854
1128,11.576296022387908
1129,11.621686614486642
1130,11.573533739149655
1131,11.579643723160192
1132,11.57942829370035
1133,11.592449090823289
1134,11.57378392427727
1135,11.570843176523011
1136,11.597220912423237
1137,11.605738607210522
1138,11.571569705084322
1139,11.574769604093062
1140,11.626542639726255
1141,11.595319144926936
1142,11.611873056889202
1143,11.605793638851257
1144,11.625740579226095
1145,11.600881838062643
1146,11.570576075150017
1147,7.669628512800812
1148,11.571022332250307
1149,11.584669707566174
1150,11.609982293085777
1151,11.597567908071348
1152,11.645969664421198
1153,11.578348147297117
1154,11.60689397442455
1155,11.592282135246379
1156,11.570924005458217
1157,11.593669039697115
1158,11.606712654904388
1159,11.593770950118364
1160,11.46950986475094
1161,11.57059181474658
1162,11.57991947602756
1163,7.761203505946111
1164,11.611939677222514
1165,11.622804965676998
1166,11.585559741463484
1167,11.603833653861738
1168,11.57261755817163
1169,11.57885918699094
1170,11.619525398217009
1171,11.599360381533005
1172,11.600283977177765
1173,11.603868199517814
1174,11.592569689160918
1175,11.573127896616697
1176,7.05191814472653
1177,11.572379551058003
1178,11.276159435549706
1179,11.610900494454928
1180,11.57116946768197
1181,11.570595323742273
1182,11.586773551966468
1183,8.400319566629639
1184,7.511357847447014
1185,11.624576615237169
1186,11.570529167256693
1187,11.574980411865779
1188,11.586899034267859
1189,11.581333075407585
1190,7.750479096001868
1191,11.211381824125214
1192,11.59719897047756
1193,11.610751388000779
1194,7.553030262564109
1195,11.574388808709763
1196,11.579133974339323
1197,11.571181844029816
1198,11.571013480653999
1199,11.599555027311052
1200,11.598998838181288
1201,11.584607912631629
1202,11.576367938245422
1203,11.629856612522698
1204,11.616214485242995
1205,11.571685682010704
1206,11.589882126904378
1207,11.624105143001998
1208,7.748933864171599
1209,11.570582438236567
1210,11.570906272383677
1211,11.629234691288994
1212,11.57239559123913
1213,7.210174273639985
1214,11.62388788634604
1215,11.58021255646898
1216,11.571665513312487
1217,11.466560394274772
1218,11.570767599567647
1219,11.59398818846894
1220,7.204739698377747
1221,11.570864723854788
1222,11.579660727777396
1223,11.613290634748118
1224,11.591429786674821
1225,11.621626426900862
1226,11.600542373131084
1227,11.600563776554084
1228,11.374343255502538
1229,11.601497407003038
1230,11.58918355053044
1231,11.583052891420559
1232,11.584766695176349
1233,11.578644714367078
1234,11.57235826782693
1235,11.573091612054176
1236,11.612263314277493
1237,11.5706439587013
1238,11.6189849072628
1239,11.573706696323102
1240,11.646198735526868
1241,11.616896587520483
1242,11.61850061527335
1243,11.60739519850171
1244,11.583773606225085
1245,11.633744872568682
1246,11.609946655059773
1247,7.674126873513097
1248,7.234129852967542
1249,11.585342592609011
1250,11.570694826982026
1251,11.580082848158598
1252,7.235720858874942
1253,11.588639848974474
1254,11.597650031295176
1255,11.618916583885923
1256,11.573547486695425
1257,11.571619742752995
1258,11.570748540661494
1259,11.590683961309203
1260,11.587014698546836
1261,7.4710850221088405
1262,11.570550120158964
1263,11.638378039756601
1264,8.335162197878658
1265,11.57052797328703
1266,11.609832656740348
1267,11.57159824379094
1268,11.585416825651254
1269,11.582171830309472
1270,11.595933928422626
1271,11.582160206180168
1272,11.59099428463557
1273,11.571006673377957
1274,11.092134312047513
1275,11.58007950260753
1276,11.570526901518852
1277,11.57055842612871
1278,11.631270487312335
1279,11.587074939082612
1280,11.570560575970081
1281,11.570793288882617
1282,11.589655398604826
1283,11.603780657571212
1284,8.361541414917399
1285,11.573722479522557
1286,11.59059718904033
1287,11.580996613769912
1288,11.607405547770455
1289,11.612596276018092
1290,11.599846677237545
1291,11.572976955784904
1292,11.590084507788783
1293,11.5725569809524
1294,11.6049227247997
1295,11.58131952226762
1296,11.591162610694417
1297,11.295519478412839
1298,11.607948038770248
1299,11.583968747134737
1300,11.577992319403013
1301,11.597145151868157
1302,7.781312681309113
1303,11.570603072503292
1304,11.570566034810378
1305,11.602847598871687
1306,11.623989210570079
1307,7.718601238450247
1308,11.570526912113438
1309,11.619121627465512
1310,11.570733513930394
1311,11.596905369061862
1312,11.616569456455334
1313,11.570679899357424
1314,11.433716097644485
1315,11.628470602004073
1316,11.580002379080698
1317,11.60729400477551
1318,11.570999546852466
1319,11.624904661775622
1320,11.601217878981585
1321,11.609807331224964
1322,11.60608823055753
1323,11.573237930350475
1324,7.717676908226468
1325,11.616608847089141
1326,11.571084238734924
1327,11.57542818193969
1328,8.344675689471243
1329,11.570526791806385
1330,11.570814337302739
1331,11.616716853829198
1332,11.57446188256756
1333,11.586629924739148
1334,11.612596050244123
1335,8.369283380153519
1336,11.617031470361503
1337,11.590224527201386
1338,11.614610819561236
1339,11.63263324351429
1340,11.572109170491428
1341,11.570865286032559
1342,11.57171621090101
1343,11.594004170885658
1344,11.612338232672059
1345,11.570556148485098
1346,11.5927059669025
1347,11.577203123211829
1348,11.570619168972414
1349,11.619916171515758
1350,11.582087102505005
1351,11.622737176085254
1352,11.570611026808018
1353,11.62604833000101
1354,11.64973808254982
1355,11.571153945372169
1356,11.588762694533758
1357,11.570640087068407
1358,11.61967983457666
